,annotation.creatingUser,annotation.creationDateTime,annotation.guid,annotation.isCode,annotation.isNote,annotation.CodeRef.targetGUID,annotation.NoteRef.targetGUID,annotation.quoteGUID,quote.startPosition,quote.modifyingUser,quote.modifiedDateTime,quote.creatingUser,quote.creationDateTime,quote.endPosition,quote.guid,quote.name,quote.documentGUID,document.plainTextPath,document.modifyingUser,document.modifiedDateTime,document.creatingUser,document.creationDateTime,document.richTextPath,document.guid,document.name
10,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:44Z,C954E840-260E-430B-8874-BAB79A337493,True,False,E35A8596-D7AB-4540-918D-BF869846C5CB,,FDDE9BAB-A880-46CC-8BE7-C52A2B82581B,6857,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:43Z,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:43Z,6953,FDDE9BAB-A880-46CC-8BE7-C52A2B82581B,2019-10-24T14:26:48.713Z Person 0: yes 2019-10-24T14:26:53.837Z Person 0: it has to be recursive,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
11,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:46Z,8FB17A20-8F2A-4E17-9AA0-4E8F06E09DBD,True,False,B9D21ADA-4B70-4294-BA8C-4B6EC19F4A74,,FDDE9BAB-A880-46CC-8BE7-C52A2B82581B,6857,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:43Z,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:43Z,6953,FDDE9BAB-A880-46CC-8BE7-C52A2B82581B,2019-10-24T14:26:48.713Z Person 0: yes 2019-10-24T14:26:53.837Z Person 0: it has to be recursive,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
12,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:56Z,500770DA-8DBC-488E-BC56-7263AFDE34DB,True,False,F39AF85B-6F0A-46DD-A2F4-1DC2B72EDB4C,,6424F13E-6986-4D8E-9B10-16A670C0991F,7947,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,7996,6424F13E-6986-4D8E-9B10-16A670C0991F,2019-10-24T14:27:13.574Z Person 2: did he leave ?,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
13,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:54Z,784DEB0D-ABCE-48AF-A4FD-846A97E426FF,True,False,6C367D66-7EBE-4C5C-BD16-7D332FA53A55,,6424F13E-6986-4D8E-9B10-16A670C0991F,7947,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,7996,6424F13E-6986-4D8E-9B10-16A670C0991F,2019-10-24T14:27:13.574Z Person 2: did he leave ?,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
14,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,BD714BB5-E259-490F-AA04-0564DD6EBFCC,True,False,FF9A0AB3-3FDA-4EA2-907D-792F183109FC,,6424F13E-6986-4D8E-9B10-16A670C0991F,7947,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:45:53Z,7996,6424F13E-6986-4D8E-9B10-16A670C0991F,2019-10-24T14:27:13.574Z Person 2: did he leave ?,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
15,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,932DFFA4-AD3B-402B-B946-4AAFCF339F98,True,False,7C3B0402-6F4F-47B8-8360-6BCC4EB1A94D,,A20ABF26-A639-4D11-901B-D3A7E20943E4,5021,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,5114,A20ABF26-A639-4D11-901B-D3A7E20943E4,2019-10-24T14:26:13.671Z Person 0: in my 2019-10-24T14:26:17.994Z Person 0: last conditionals,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
16,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:54Z,8F388B4A-9773-491E-80DA-6943ED70BFCB,True,False,E35A8596-D7AB-4540-918D-BF869846C5CB,,A20ABF26-A639-4D11-901B-D3A7E20943E4,5021,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,5114,A20ABF26-A639-4D11-901B-D3A7E20943E4,2019-10-24T14:26:13.671Z Person 0: in my 2019-10-24T14:26:17.994Z Person 0: last conditionals,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
17,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:52Z,64B8C4CF-16C7-4FA9-9C26-7367312FD088,True,False,E6837857-0AC3-48A2-91C4-ADFE86F60F23,,A20ABF26-A639-4D11-901B-D3A7E20943E4,5021,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:49Z,5114,A20ABF26-A639-4D11-901B-D3A7E20943E4,2019-10-24T14:26:13.671Z Person 0: in my 2019-10-24T14:26:17.994Z Person 0: last conditionals,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
18,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:43:23Z,96A7D6B3-5225-43F3-A5B1-AEE64AE85E56,True,False,47320667-5DDF-4B6A-8DDC-20BAD1851788,,6BDEAEA6-C0C3-4CF9-A77D-A776F16FE832,2328,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:43:23Z,AA481761-C551-492F-A858-E02C6EE27326,2024-04-28T17:43:23Z,2413,6BDEAEA6-C0C3-4CF9-A77D-A776F16FE832,2019-10-24T14:25:02.279Z Person 0: hey 2019-10-24T14:25:05.598Z Person 0: I need help,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
19,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:28Z,1F92A744-CADD-4EDA-BBC2-9C5EF815B9AC,True,False,AE184BD2-6DF4-492B-B4FE-F7D446C30B51,,F01AFA3D-A8AD-48A3-BE1D-02145A3102BF,3012,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:28Z,22E636BC-B569-422A-AE7A-993AD0ED5EFE,2024-05-14T15:45:28Z,3050,F01AFA3D-A8AD-48A3-BE1D-02145A3102BF,2019-10-24T14:25:40.502Z Person 0: yes,40F884D5-42DA-4416-B782-A5FB41BF2B91,internal://DAE923A8-0FF1-474D-9852-C9C8341A8968.txt,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2024-04-08T20:26:29Z,internal://99EBC0B9-C147-4587-9641-2FAF79E99DF1.docx,40F884D5-42DA-4416-B782-A5FB41BF2B91,0ukelcEjyA.txt
