,document.name,document.creatingUser,document.creationDateTime,document.modifyingUser,document.modifiedDateTime,document.plainTextPath,document.richTextPath,document.guid,Annotator_1,Annotator_0,Annotator_2
80,ghNL5F4Bna.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://F1083AAF-53E2-4052-92D3-28EB272640F5.txt,internal://BB8C1C58-1E68-4D8B-AE4B-78A7015452D3.docx,3D252C04-9142-4778-8FB8-771A3421FDC7,True,True,True
81,gmad0dh86z.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://32833245-22D2-447B-A53C-677230446D5F.txt,internal://CE6206D6-12AC-4BBE-8073-E4C0683DA1A6.docx,5845AC5F-2252-4A95-905E-2B73F7364A49,True,True,True
82,hOl1wgs6dP.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://3ACD68DD-5670-402A-B552-4656D343A57C.txt,internal://ADD0690F-52EE-4465-987D-41CF6BDD687A.docx,BACD10A7-59E9-428B-A8EE-225997511D71,True,True,True
83,hzakn6ot9M.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://24BDD23E-0748-477E-8582-3119DCCFB2C9.txt,internal://D147DEA0-52C1-4EE0-8281-072ED828B378.docx,D12A1DA9-2AD8-47C0-965B-51FA0FED0A9C,True,True,True
84,idguEatSf4.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://15763E19-C730-4092-B4CC-105828B615B0.txt,internal://6BFC119D-47AF-4E36-A9FB-95F67E78F7FD.docx,56F7D99A-3607-4F25-938E-EF767159F9AC,True,True,True
85,ifiSVMunum.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://06C004BA-65E5-4215-862C-73F32DD50961.txt,internal://6720C6EE-1C94-4EC0-BFB7-478ADAB20B43.docx,1F50D632-D2AE-47D6-80E1-30E90DA0BAC2,True,True,True
86,jLnKNAbfw1.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://3D02A96E-72A2-48EF-84F2-D85D7DEABE67.txt,internal://7E8AB5D6-3201-4964-9B12-FF9C396AEB83.docx,8B137104-BEBC-44FD-ACFB-5A59191CB42F,True,True,True
87,jgycQAyRef.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://3BA14009-FFBD-4751-95AA-6CB5AC00E80B.txt,internal://915130E4-EF1C-4EB4-AF71-CF20D9D4DE8C.docx,83841FF2-2687-4B10-AC91-B7EC758B5BBE,True,True,True
88,l6L1Q9LPE6.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://EED0CAC5-794A-44B8-90E5-71778AD43D1A.txt,internal://2FD7CB54-1123-4CF9-A268-670B96738FAB.docx,C38255AD-22F1-408A-9FA7-1E1B231D2473,True,True,True
89,l79lh5FKHH.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://0D29A1B0-0268-4EE8-AFFF-E66C260865B4.txt,internal://DD238508-4ED1-4148-AB67-478378461E58.docx,DC13EC19-B13F-4F5F-9566-2183A8B7647E,True,True,True
90,mEEt27El2H.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://8B589762-C84E-4143-8620-7A8160D722DD.txt,internal://24EE7E68-AA9F-4268-A9EF-74695DCC52FA.docx,DBA46B71-8A8F-4DE4-A0B1-FE24B7D83476,True,True,True
91,mLsc5Qhd2T.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://EA4D6179-5D62-45EC-9216-E6EE46840D40.txt,internal://9012254D-63F2-4EAB-B677-F7E5350844AA.docx,A7253B71-1FC3-40A0-A157-EFDD0D5C83BE,True,True,True
92,nFzesfr8LM.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://872CF7F0-39DD-49F7-9371-773C4284E729.txt,internal://5743B07A-CEEC-44BF-8162-EDE74F0E776D.docx,BCE33E9A-850A-477E-BC87-BC254538C248,True,True,True
93,nvPpBOafGk.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://E574A22E-5040-47E0-BF5F-06FC96068409.txt,internal://EE8B4DA2-2EC4-4957-BCCC-0F5FD83B4881.docx,D43B71C4-AE72-41C1-8AD2-64D076850487,True,True,True
94,o6Ic9dp5O5.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://D8D8642A-299A-442E-B356-0988F6CC40E5.txt,internal://DC253FE5-9D0E-4546-B6E1-209628A11532.docx,E8EA35BB-BFD5-42A9-B9A8-075226159BA1,True,True,True
95,o9yFUUEhys.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://F2553DC5-5478-4F13-9117-C0068FD7C26D.txt,internal://81C39F62-DABE-458B-9C6D-E3022D813F77.docx,B38AB1D9-A62C-4201-9D92-4C8E637BC3E0,True,True,True
96,oE2jfe4wIr.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://32FC9605-6252-4E98-AFFC-045603D60717.txt,internal://F218BD55-0A00-42B4-A484-D6C23A0A93AA.docx,A13550B9-F492-47F4-BCAF-1076F6C02DA1,True,True,True
97,odmTAdIGmb.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://EF806769-7B84-43BC-A2A0-724C81AEF335.txt,internal://CDEB022C-E953-4D10-AE11-3F11C4F18359.docx,1B3DEDC2-64D9-4EB0-B145-93DCFAA58945,True,True,True
98,pIJxekdKUU.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://79936C7A-E716-44A2-8EAD-7A163F82A2B0.txt,internal://9F7681E3-DF2E-40D3-B435-20F428202577.docx,467AB414-3182-4B94-9454-E79BE3D18E8C,True,True,True
99,ps3U3c46CV.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://AD814FE2-8713-40F5-917F-2519B8DF1CC8.txt,internal://4C65B40E-47B9-4BAC-920F-10D64443BB10.docx,059698B3-3B64-4F7C-BBE5-67391B19429D,True,True,True
100,qDgBDpoQ7x.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://54ECF3BE-BF02-4CD0-A211-1B8989FFA514.txt,internal://F5F4EBED-29ED-410C-AE5E-8136C8A3EDCB.docx,A9B0C578-729D-4F0C-AB4F-17687CC15F91,False,True,True
101,t8RBsvLrqA.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://A748411F-F343-416A-9E80-8B3D664F9E66.txt,internal://196449B5-2C7A-4E82-9DBA-DBF4407BF8C6.docx,352A2568-8654-474C-849F-55FC26EF2C54,True,True,True
102,tuhRw4C4Po.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://227063EC-4548-4F99-B05E-BD318B593975.txt,internal://DE80CBB2-34F4-4D98-B95D-B2365A0671EA.docx,7FF9B490-66D6-42A7-A6B6-6B6384A45E6D,False,True,True
103,wffOOxAT2N.txt,Annotator_0,2023-10-12T12:37:07Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-10-12T12:37:07Z,internal://ECC62322-0BAB-48EA-9C46-12EF6ED92B59.txt,internal://427BA9AD-9AFD-4043-A303-96C1652581D1.docx,3AFBBE42-5EFA-4613-A629-A4977FD78E9B,False,True,True
104,xD5ImRiNni.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://0162DE98-54CD-4944-8581-65928F53730B.txt,internal://969032B1-3B0D-4F2A-BCC5-577E797A0FB5.docx,2C87E586-B15E-430A-A07F-541AEBF0F837,True,True,True
105,xpjEbgF59H.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://2F311DB8-7A54-4573-B2D5-6F3BF6BEB8B5.txt,internal://5875F170-8413-468A-B9BB-0A6E7DF69AD9.docx,E93C4538-800B-4934-842A-03CB82849132,True,True,True
106,yJnek12lvC.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://EC00A7AE-2FE9-4C86-937E-18A972055B27.txt,internal://077D3A5F-594F-4B7F-9549-857FFA6F894F.docx,E1E4B097-A23D-4487-9EFD-97AAA3D3BB2D,True,True,True
107,yaIRqVmIv3.txt,Annotator_0,2023-09-06T00:02:17Z,57500D78-CB6B-4955-9A3C-4A3940F6263A,2023-09-06T00:02:17Z,internal://C98A6DE2-35BE-4DEB-88BA-F3624BFEB7B2.txt,internal://0DD696B5-7D0F-4429-A347-D774893E790E.docx,7DEA65FB-9222-41BF-A469-0700F00A3189,True,True,True
